STATEFIPS,STATE,ZIPCODE,AGI_STUB,Number of Returns
48,TX,79520,0,920
48,TX,79521,0,1420
48,TX,79525,0,1250
48,TX,79526,0,430
48,TX,79527,0,200
48,TX,79528,0,260
48,TX,79529,0,500
48,TX,79530,0,230
48,TX,79532,0,390
48,TX,79533,0,220
48,TX,79536,0,2090
48,TX,79538,0,100
48,TX,79541,0,340
48,TX,79543,0,440
48,TX,79544,0,150
48,TX,79545,0,770
48,TX,79546,0,750
48,TX,79547,0,270
48,TX,79549,0,5740
48,TX,79553,0,1340
48,TX,79556,0,5410
48,TX,79561,0,280
48,TX,79562,0,1980
48,TX,79563,0,560
48,TX,79565,0,150
48,TX,79566,0,110
48,TX,79567,0,1350
48,TX,79601,0,7730
48,TX,79602,0,10080
48,TX,79603,0,10240
48,TX,79605,0,13490
48,TX,79606,0,11620
48,TX,79607,0,1170
48,TX,79701,0,13250
48,TX,79703,0,9920
48,TX,79705,0,17100
48,TX,79706,0,10910
48,TX,79707,0,16530
48,TX,79713,0,270
48,TX,79714,0,7220
48,TX,79718,0,260
48,TX,79720,0,11780
48,TX,79731,0,1920
48,TX,79734,0,920
48,TX,79735,0,5030
48,TX,79738,0,140
48,TX,79739,0,520
48,TX,79741,0,180
48,TX,79745,0,2730
48,TX,79749,0,110
48,TX,79752,0,950
48,TX,79756,0,4280
48,TX,79758,0,1280
48,TX,79761,0,13460
48,TX,79762,0,17920
48,TX,79763,0,15340
48,TX,79764,0,10070
48,TX,79765,0,6370
48,TX,79766,0,3000
48,TX,79772,0,4520
48,TX,79782,0,2010
48,TX,79821,0,2190
48,TX,79830,0,2540
48,TX,79835,0,5180
48,TX,79836,0,2760
48,TX,79839,0,630
48,TX,79843,0,1140
48,TX,79849,0,5390
48,TX,79852,0,380
48,TX,79901,0,5270
48,TX,79902,0,9210
48,TX,79903,0,7810
48,TX,79904,0,12960
48,TX,79905,0,10060
48,TX,79906,0,2380
48,TX,79907,0,23360
48,TX,79908,0,1150
48,TX,79911,0,2050
48,TX,79912,0,34600
48,TX,79915,0,15760
48,TX,79922,0,3660
48,TX,79924,0,25600
48,TX,79925,0,17850
48,TX,79927,0,16420
48,TX,79928,0,23820
48,TX,79930,0,11260
48,TX,79932,0,11600
48,TX,79934,0,10930
48,TX,79935,0,7800
48,TX,79936,0,49920
48,TX,79938,0,30640
48,TX,99999,0,265510
49,UT,0,0,1247750
49,UT,84001,0,390
49,UT,84003,0,18250
49,UT,84004,0,4060
49,UT,84005,0,9060
49,UT,84006,0,380
49,UT,84007,0,260
49,UT,84009,0,11470
49,UT,84010,0,20080
49,UT,84013,0,430
49,UT,84014,0,7260
49,UT,84015,0,26580
49,UT,84017,0,1640
49,UT,84020,0,18150
49,UT,84021,0,1170
49,UT,84022,0,210
49,UT,84023,0,120
49,UT,84025,0,8530
49,UT,84026,0,680
49,UT,84028,0,290
49,UT,84029,0,4210
49,UT,84032,0,8790
49,UT,84035,0,320
49,UT,84036,0,2930
49,UT,84037,0,14800
49,UT,84039,0,350
49,UT,84040,0,10820
49,UT,84041,0,20760
49,UT,84042,0,4320
49,UT,84043,0,21820
49,UT,84044,0,11730
49,UT,84045,0,8360
49,UT,84046,0,280
49,UT,84047,0,16910
49,UT,84049,0,2340
49,UT,84050,0,4300
49,UT,84052,0,500
49,UT,84053,0,290
49,UT,84054,0,8530
49,UT,84055,0,730
49,UT,84056,0,1560
49,UT,84057,0,15850
49,UT,84058,0,14550
49,UT,84060,0,4660
49,UT,84061,0,140
49,UT,84062,0,17840
49,UT,84063,0,110
49,UT,84065,0,17480
49,UT,84066,0,4550
49,UT,84067,0,17010
49,UT,84069,0,210
49,UT,84070,0,12470
49,UT,84071,0,470
49,UT,84072,0,190
49,UT,84074,0,19200
49,UT,84075,0,10460
49,UT,84076,0,120
49,UT,84078,0,10790
49,UT,84081,0,18070
49,UT,84082,0,310
49,UT,84083,0,630
49,UT,84084,0,14350
49,UT,84085,0,130
49,UT,84086,0,130
49,UT,84087,0,6280
49,UT,84088,0,16290
49,UT,84092,0,13170
49,UT,84093,0,10760
49,UT,84094,0,12730
49,UT,84095,0,16210
49,UT,84096,0,16790
49,UT,84097,0,9610
49,UT,84098,0,9420
49,UT,84101,0,2820
49,UT,84102,0,8980
49,UT,84103,0,11410
49,UT,84104,0,10430
49,UT,84105,0,11290
49,UT,84106,0,16910
49,UT,84107,0,16780
49,UT,84108,0,9290
49,UT,84109,0,11700
49,UT,84111,0,5460
49,UT,84112,0,420
49,UT,84115,0,12230
49,UT,84116,0,15140
49,UT,84117,0,12380
49,UT,84118,0,17690
49,UT,84119,0,22070
49,UT,84120,0,22440
49,UT,84121,0,20090
49,UT,84123,0,17920
49,UT,84124,0,10320
49,UT,84128,0,13010
49,UT,84302,0,10420
49,UT,84306,0,150
49,UT,84307,0,600
49,UT,84308,0,110
49,UT,84309,0,260
49,UT,84310,0,2010
49,UT,84311,0,300
49,UT,84312,0,1580
49,UT,84314,0,420
49,UT,84315,0,3580
49,UT,84317,0,1050
49,UT,84318,0,1800
49,UT,84319,0,3250
49,UT,84320,0,910
49,UT,84321,0,17090
49,UT,84324,0,350
49,UT,84325,0,850
49,UT,84328,0,750
49,UT,84331,0,110
49,UT,84332,0,3000
49,UT,84333,0,1120
49,UT,84335,0,5270
49,UT,84337,0,4770
49,UT,84338,0,200
49,UT,84339,0,2130
49,UT,84340,0,1570
49,UT,84341,0,8790
49,UT,84401,0,15550
49,UT,84403,0,16090
49,UT,84404,0,25620
49,UT,84405,0,14000
49,UT,84414,0,12800
49,UT,84501,0,5120
49,UT,84511,0,1530
49,UT,84520,0,350
49,UT,84521,0,240
49,UT,84525,0,450
49,UT,84526,0,1570
49,UT,84532,0,5010
49,UT,84533,0,100
49,UT,84535,0,870
49,UT,84542,0,660
49,UT,84601,0,12920
49,UT,84604,0,16080
49,UT,84606,0,11860
49,UT,84621,0,110
49,UT,84624,0,2140
49,UT,84627,0,1710
49,UT,84629,0,1000
49,UT,84630,0,90
49,UT,84631,0,1200
49,UT,84635,0,300
49,UT,84642,0,1290
49,UT,84645,0,1020
49,UT,84647,0,1440
49,UT,84648,0,2450
49,UT,84651,0,9910
49,UT,84653,0,3720
49,UT,84654,0,1030
49,UT,84655,0,4470
49,UT,84660,0,15250
49,UT,84663,0,12780
49,UT,84664,0,3680
49,UT,84667,0,140
49,UT,84701,0,3210
49,UT,84713,0,1550
49,UT,84714,0,200
49,UT,84720,0,7540
49,UT,84721,0,8500
49,UT,84722,0,230
49,UT,84724,0,470
49,UT,84737,0,6460
49,UT,84738,0,3140
49,UT,84739,0,170
49,UT,84741,0,2370
49,UT,84744,0,110
49,UT,84745,0,1640
49,UT,84747,0,350
49,UT,84751,0,650
49,UT,84754,0,1450
49,UT,84757,0,530
49,UT,84765,0,2690
49,UT,84770,0,16550
49,UT,84773,0,110
49,UT,84774,0,550
49,UT,84775,0,210
49,UT,84779,0,220
49,UT,84780,0,8790
49,UT,84782,0,330
49,UT,84783,0,390
49,UT,84790,0,17110
49,UT,99999,0,52250
50,VT,0,0,320230
50,VT,5001,0,3930
50,VT,5032,0,1220
50,VT,5033,0,1490
50,VT,5034,0,200
50,VT,5035,0,310
50,VT,5036,0,470
50,VT,5037,0,420
50,VT,5038,0,650
50,VT,5039,0,440
50,VT,5040,0,290
50,VT,5041,0,160
50,VT,5042,0,280
50,VT,5043,0,460
50,VT,5045,0,750
50,VT,5046,0,560
50,VT,5048,0,1270
50,VT,5051,0,510
50,VT,5052,0,180
50,VT,5053,0,190
50,VT,5055,0,1820
50,VT,5056,0,170
50,VT,5058,0,210
50,VT,5060,0,2370
50,VT,5061,0,660
50,VT,5062,0,350
50,VT,5065,0,590
50,VT,5067,0,160
50,VT,5068,0,1470
50,VT,5069,0,310
50,VT,5070,0,270
50,VT,5071,0,190
50,VT,5072,0,230
50,VT,5075,0,670
50,VT,5076,0,260
50,VT,5077,0,560
50,VT,5079,0,310
50,VT,5081,0,460
50,VT,5083,0,110
50,VT,5084,0,140
50,VT,5086,0,400
50,VT,5089,0,2130
50,VT,5091,0,1810
50,VT,5101,0,2040
50,VT,5142,0,340
50,VT,5143,0,2270
50,VT,5146,0,270
50,VT,5148,0,680
50,VT,5149,0,1260
50,VT,5150,0,530
50,VT,5151,0,660
50,VT,5152,0,220
50,VT,5153,0,410
50,VT,5154,0,450
50,VT,5155,0,530
50,VT,5156,0,4240
50,VT,5158,0,630
50,VT,5161,0,320
50,VT,5201,0,7260
50,VT,5250,0,1660
50,VT,5251,0,700
50,VT,5252,0,200
50,VT,5253,0,320
50,VT,5255,0,2240
50,VT,5257,0,1230
50,VT,5260,0,190
50,VT,5261,0,1160
50,VT,5262,0,1220
50,VT,5301,0,7550
50,VT,5340,0,400
50,VT,5341,0,190
50,VT,5342,0,330
50,VT,5343,0,420
50,VT,5345,0,800
50,VT,5346,0,2250
50,VT,5350,0,350
50,VT,5352,0,410
50,VT,5353,0,550
50,VT,5354,0,1120
50,VT,5355,0,220
50,VT,5356,0,720
50,VT,5358,0,200
50,VT,5359,0,280
50,VT,5360,0,210
50,VT,5361,0,350
50,VT,5362,0,150
50,VT,5363,0,1180
50,VT,5401,0,13220
50,VT,5403,0,10650
50,VT,5404,0,4170
50,VT,5408,0,5410
50,VT,5440,0,1000
50,VT,5441,0,320
50,VT,5442,0,170
50,VT,5443,0,3350
50,VT,5444,0,940
50,VT,5445,0,1960
50,VT,5446,0,8510
50,VT,5448,0,570
50,VT,5450,0,2390
50,VT,5452,0,11150
50,VT,5454,0,2510
50,VT,5455,0,630
50,VT,5456,0,660
50,VT,5457,0,750
50,VT,5458,0,1080
50,VT,5459,0,920
50,VT,5461,0,2610
50,VT,5462,0,1030
50,VT,5463,0,250
50,VT,5464,0,1490
50,VT,5465,0,2890
50,VT,5468,0,7160
50,VT,5471,0,400
50,VT,5472,0,1020
50,VT,5473,0,730
50,VT,5474,0,480
50,VT,5476,0,1290
50,VT,5477,0,2360
50,VT,5478,0,7700
50,VT,5482,0,4120
50,VT,5483,0,720
50,VT,5486,0,950
50,VT,5487,0,790
50,VT,5488,0,3660
50,VT,5489,0,1560
50,VT,5491,0,3070
50,VT,5492,0,410
50,VT,5494,0,900
50,VT,5495,0,5610
50,VT,5602,0,6370
50,VT,5641,0,8040
50,VT,5647,0,470
50,VT,5648,0,260
50,VT,5649,0,560
50,VT,5650,0,560
50,VT,5651,0,860
50,VT,5652,0,450
50,VT,5653,0,210
50,VT,5654,0,630
50,VT,5655,0,1470
50,VT,5656,0,1540
50,VT,5658,0,720
50,VT,5660,0,970
50,VT,5661,0,3100
50,VT,5663,0,2300
50,VT,5667,0,1190
50,VT,5669,0,280
50,VT,5672,0,2980
50,VT,5673,0,1640
50,VT,5674,0,780
50,VT,5675,0,490
50,VT,5676,0,2700
50,VT,5677,0,1240
50,VT,5679,0,1670
50,VT,5680,0,1010
50,VT,5681,0,180
50,VT,5682,0,590
50,VT,5701,0,10230
50,VT,5730,0,220
50,VT,5732,0,570
50,VT,5733,0,2920
50,VT,5734,0,640
50,VT,5735,0,1420
50,VT,5736,0,280
50,VT,5737,0,360
50,VT,5738,0,600
50,VT,5739,0,610
50,VT,5742,0,230
50,VT,5743,0,1990
50,VT,5744,0,280
50,VT,5747,0,130
50,VT,5748,0,170
50,VT,5751,0,800
50,VT,5753,0,4340
50,VT,5757,0,440
50,VT,5758,0,400
50,VT,5759,0,1060
50,VT,5760,0,560
50,VT,5761,0,550
50,VT,5762,0,260
50,VT,5763,0,1400
50,VT,5764,0,1500
50,VT,5765,0,890
50,VT,5766,0,250
50,VT,5767,0,590
50,VT,5769,0,560
50,VT,5770,0,590
50,VT,5772,0,260
50,VT,5773,0,1040
50,VT,5774,0,620
50,VT,5775,0,250
50,VT,5776,0,150
50,VT,5777,0,1870
50,VT,5778,0,380
50,VT,5819,0,3890
50,VT,5820,0,170
50,VT,5821,0,580
50,VT,5822,0,920
50,VT,5824,0,550
50,VT,5826,0,410
50,VT,5827,0,280
50,VT,5828,0,1020
50,VT,5829,0,1250
50,VT,5830,0,770
50,VT,5832,0,470
50,VT,5833,0,110
50,VT,5836,0,530
50,VT,5837,0,170
50,VT,5839,0,350
50,VT,5841,0,180
50,VT,5842,0,280
50,VT,5843,0,1340
50,VT,5845,0,590
50,VT,5846,0,600
50,VT,5847,0,350
50,VT,5850,0,260
50,VT,5851,0,2590
50,VT,5853,0,250
50,VT,5855,0,3350
50,VT,5857,0,740
50,VT,5858,0,150
50,VT,5859,0,860
50,VT,5860,0,1170
50,VT,5862,0,190
50,VT,5866,0,320
50,VT,5867,0,320
50,VT,5868,0,170
50,VT,5871,0,710
50,VT,5872,0,360
50,VT,5873,0,360
50,VT,5874,0,280
50,VT,5875,0,280
50,VT,5903,0,390
50,VT,5904,0,110
50,VT,5905,0,320
50,VT,5906,0,540
50,VT,99999,0,10020
51,VA,0,0,3868180
51,VA,20105,0,8960
51,VA,20106,0,2290
51,VA,20109,0,19370
51,VA,20110,0,22360
51,VA,20111,0,16630
51,VA,20112,0,12640
51,VA,20115,0,2630
51,VA,20117,0,820
51,VA,20119,0,1930
51,VA,20120,0,19990
51,VA,20121,0,13810
51,VA,20124,0,7000
51,VA,20129,0,300
51,VA,20130,0,150
51,VA,20132,0,6890
51,VA,20135,0,1330
51,VA,20136,0,12780
51,VA,20137,0,940
51,VA,20141,0,2910
51,VA,20143,0,550
51,VA,20144,0,450
51,VA,20147,0,29420
51,VA,20148,0,19150
51,VA,20151,0,10520
51,VA,20152,0,13510
51,VA,20155,0,15740
51,VA,20158,0,1880
51,VA,20164,0,20470
51,VA,20165,0,16010
51,VA,20166,0,5810
51,VA,20169,0,10700
51,VA,20170,0,21050
51,VA,20171,0,23110
51,VA,20175,0,13960
51,VA,20176,0,22450
51,VA,20180,0,3460
51,VA,20181,0,4210
51,VA,20184,0,200
51,VA,20186,0,7070
51,VA,20187,0,7910
51,VA,20190,0,9760
51,VA,20191,0,14760
51,VA,20194,0,6860
51,VA,20197,0,940
51,VA,20198,0,980
51,VA,22003,0,27830
51,VA,22015,0,20840
51,VA,22025,0,8740
51,VA,22026,0,7980
51,VA,22027,0,1000
51,VA,22030,0,25350
51,VA,22031,0,16670
51,VA,22032,0,14240
51,VA,22033,0,19340
51,VA,22039,0,8750
51,VA,22041,0,13390
51,VA,22042,0,17270
51,VA,22043,0,12160
51,VA,22044,0,6340
51,VA,22046,0,8210
51,VA,22060,0,3510
51,VA,22066,0,8210
51,VA,22079,0,15970
51,VA,22101,0,13830
51,VA,22102,0,12510
51,VA,22124,0,8500
51,VA,22134,0,2260
51,VA,22150,0,14680
51,VA,22151,0,8820
51,VA,22152,0,14220
51,VA,22153,0,15390
51,VA,22172,0,4660
51,VA,22180,0,12310
51,VA,22181,0,6940
51,VA,22182,0,11880
51,VA,22191,0,33920
51,VA,22192,0,28040
51,VA,22193,0,37970
51,VA,22201,0,22950
51,VA,22202,0,13440
51,VA,22203,0,13680
51,VA,22204,0,27870
51,VA,22205,0,8590
51,VA,22206,0,12300
51,VA,22207,0,15330
51,VA,22209,0,8050
51,VA,22211,0,510
51,VA,22213,0,1720
51,VA,22301,0,7070
51,VA,22302,0,9550
51,VA,22303,0,8880
51,VA,22304,0,26260
51,VA,22305,0,8810
51,VA,22306,0,16060
51,VA,22307,0,5440
51,VA,22308,0,5980
51,VA,22309,0,16530
51,VA,22310,0,15100
51,VA,22311,0,10190
51,VA,22312,0,16090
51,VA,22314,0,19020
51,VA,22315,0,13870
51,VA,22401,0,11830
51,VA,22405,0,14430
51,VA,22406,0,11210
51,VA,22407,0,27260
51,VA,22408,0,13570
51,VA,22427,0,1500
51,VA,22432,0,370
51,VA,22435,0,1110
51,VA,22436,0,360
51,VA,22437,0,310
51,VA,22438,0,230
51,VA,22443,0,3870
51,VA,22448,0,760
51,VA,22454,0,810
51,VA,22460,0,760
51,VA,22469,0,910
51,VA,22473,0,2070
51,VA,22476,0,140
51,VA,22480,0,600
51,VA,22482,0,1570
51,VA,22485,0,10570
51,VA,22488,0,690
51,VA,22503,0,1610
51,VA,22504,0,120
51,VA,22508,0,6310
51,VA,22511,0,640
51,VA,22514,0,1120
51,VA,22520,0,2410
51,VA,22534,0,1330
51,VA,22535,0,310
51,VA,22538,0,160
51,VA,22539,0,1000
51,VA,22542,0,940
51,VA,22546,0,7670
51,VA,22551,0,8790
51,VA,22553,0,7300
51,VA,22554,0,24640
51,VA,22556,0,12580
51,VA,22560,0,3250
51,VA,22567,0,1330
51,VA,22572,0,2560
51,VA,22576,0,720
51,VA,22578,0,1170
51,VA,22580,0,2240
51,VA,22601,0,13530
51,VA,22602,0,13730
51,VA,22603,0,6960
51,VA,22610,0,900
51,VA,22611,0,4260
51,VA,22620,0,1080
51,VA,22623,0,260
51,VA,22624,0,1280
51,VA,22625,0,1680
51,VA,22627,0,410
51,VA,22630,0,14630
51,VA,22637,0,1030
51,VA,22639,0,320
51,VA,22640,0,180
51,VA,22641,0,140
51,VA,22642,0,2210
51,VA,22643,0,180
51,VA,22644,0,1050
51,VA,22645,0,1920
51,VA,22650,0,440
51,VA,22652,0,640
51,VA,22654,0,390
51,VA,22655,0,10000
51,VA,22656,0,1720
51,VA,22657,0,5430
51,VA,22660,0,850
51,VA,22663,0,740
51,VA,22664,0,4320
51,VA,22701,0,15460
51,VA,22709,0,440
51,VA,22712,0,4440
51,VA,22713,0,590
51,VA,22714,0,450
51,VA,22715,0,560
51,VA,22716,0,400
51,VA,22718,0,310
51,VA,22719,0,140
51,VA,22720,0,430
51,VA,22724,0,1120
51,VA,22726,0,370
51,VA,22727,0,2470
51,VA,22728,0,1520
51,VA,22731,0,100
51,VA,22732,0,140
51,VA,22733,0,590
51,VA,22734,0,1470
51,VA,22735,0,930
51,VA,22736,0,240
51,VA,22737,0,1440
51,VA,22738,0,460
51,VA,22740,0,620
51,VA,22741,0,100
51,VA,22742,0,820
51,VA,22747,0,630
51,VA,22749,0,140
51,VA,22801,0,14590
51,VA,22802,0,12160
51,VA,22810,0,480
51,VA,22811,0,220
51,VA,22812,0,3770
51,VA,22815,0,4060
51,VA,22821,0,2590
51,VA,22824,0,2910
51,VA,22827,0,4850
51,VA,22830,0,730
51,VA,22831,0,380
51,VA,22832,0,550
51,VA,22834,0,600
51,VA,22835,0,5230
51,VA,22840,0,2090
51,VA,22841,0,1380
51,VA,22842,0,2370
51,VA,22843,0,1050
51,VA,22844,0,1980
51,VA,22846,0,960
51,VA,22847,0,450
51,VA,22849,0,2160
51,VA,22850,0,440
51,VA,22851,0,2530
51,VA,22853,0,2170
51,VA,22901,0,17650
51,VA,22902,0,11130
51,VA,22903,0,15270
51,VA,22911,0,8370
51,VA,22920,0,1920
51,VA,22922,0,870
51,VA,22923,0,2580
51,VA,22931,0,200
51,VA,22932,0,3810
51,VA,22935,0,430
51,VA,22936,0,2620
51,VA,22937,0,630
51,VA,22938,0,630
51,VA,22939,0,2600
51,VA,22940,0,570
51,VA,22942,0,3810
51,VA,22943,0,250
51,VA,22946,0,120
51,VA,22947,0,2390
51,VA,22948,0,100
51,VA,22949,0,650
51,VA,22952,0,980
51,VA,22958,0,1010
51,VA,22959,0,830
51,VA,22960,0,4780
51,VA,22963,0,7510
51,VA,22964,0,160
51,VA,22967,0,960
51,VA,22968,0,4770
51,VA,22969,0,570
51,VA,22971,0,740
51,VA,22972,0,220
51,VA,22973,0,2750
51,VA,22974,0,2090
51,VA,22976,0,110
51,VA,22980,0,15630
51,VA,23002,0,4870
51,VA,23004,0,400
51,VA,23005,0,7900
51,VA,23009,0,3300
51,VA,23011,0,500
51,VA,23015,0,2100
51,VA,23022,0,350
51,VA,23023,0,140
51,VA,23024,0,3750
51,VA,23025,0,110
51,VA,23027,0,620
51,VA,23030,0,2440
51,VA,23032,0,140
51,VA,23035,0,620
51,VA,23038,0,820
51,VA,23039,0,530
51,VA,23040,0,2020
51,VA,23043,0,840
51,VA,23047,0,1090
51,VA,23050,0,380
51,VA,23055,0,480
51,VA,23056,0,180
51,VA,23059,0,15630
51,VA,23060,0,18260
51,VA,23061,0,9420
51,VA,23062,0,1360
51,VA,23063,0,2300
51,VA,23065,0,770
51,VA,23068,0,150
51,VA,23069,0,1540
51,VA,23070,0,230
51,VA,23071,0,780
51,VA,23072,0,5100
51,VA,23075,0,4880
51,VA,23076,0,350
51,VA,23079,0,130
51,VA,23083,0,880
51,VA,23084,0,810
51,VA,23085,0,190
51,VA,23086,0,1490
51,VA,23089,0,2410
51,VA,23091,0,140
51,VA,23092,0,290
51,VA,23093,0,5980
51,VA,23102,0,1290
51,VA,23103,0,2790
51,VA,23106,0,520
51,VA,23109,0,1040
51,VA,23110,0,310
51,VA,23111,0,18510
51,VA,23112,0,24050
51,VA,23113,0,12290
51,VA,23114,0,9280
51,VA,23116,0,14170
51,VA,23117,0,4430
51,VA,23119,0,150
51,VA,23120,0,4200
51,VA,23123,0,750
51,VA,23124,0,1820
51,VA,23126,0,220
51,VA,23128,0,550
51,VA,23129,0,200
51,VA,23138,0,440
51,VA,23139,0,11960
51,VA,23140,0,2750
51,VA,23141,0,3840
51,VA,23146,0,1560
51,VA,23148,0,770
51,VA,23149,0,1270
51,VA,23150,0,6350
51,VA,23153,0,730
51,VA,23156,0,780
51,VA,23168,0,3710
51,VA,23169,0,550
51,VA,23175,0,1000
51,VA,23176,0,300
51,VA,23177,0,340
51,VA,23180,0,130
51,VA,23181,0,2710
51,VA,23185,0,21520
51,VA,23188,0,21380
51,VA,23192,0,3260
51,VA,23219,0,2230
51,VA,23220,0,14870
51,VA,23221,0,8410
51,VA,23222,0,11840
51,VA,23223,0,24380
51,VA,23224,0,16580
51,VA,23225,0,19840
51,VA,23226,0,8590
51,VA,23227,0,12740
51,VA,23228,0,18140
51,VA,23229,0,16380
51,VA,23230,0,3880
51,VA,23231,0,17900
51,VA,23233,0,14410
51,VA,23234,0,20750
51,VA,23235,0,16480
51,VA,23236,0,13750
51,VA,23237,0,10710
51,VA,23238,0,12910
51,VA,23294,0,9240
51,VA,23301,0,850
51,VA,23303,0,460
51,VA,23306,0,520
51,VA,23307,0,230
51,VA,23308,0,710
51,VA,23310,0,1480
51,VA,23314,0,4040
51,VA,23315,0,690
51,VA,23320,0,28340
51,VA,23321,0,16710
51,VA,23322,0,28370
51,VA,23323,0,17800
51,VA,23324,0,10660
51,VA,23325,0,8670
51,VA,23336,0,1610
51,VA,23337,0,210
51,VA,23350,0,1430
51,VA,23354,0,230
51,VA,23356,0,670
51,VA,23357,0,290
51,VA,23359,0,220
51,VA,23395,0,300
51,VA,23405,0,430
51,VA,23410,0,930
51,VA,23415,0,710
51,VA,23416,0,270
51,VA,23417,0,1760
51,VA,23418,0,710
51,VA,23420,0,910
51,VA,23421,0,1780
51,VA,23430,0,8160
51,VA,23432,0,740
51,VA,23433,0,620
51,VA,23434,0,21760
51,VA,23435,0,13440
51,VA,23436,0,430
51,VA,23437,0,1950
51,VA,23438,0,810
51,VA,23442,0,510
51,VA,23451,0,22760
51,VA,23452,0,29390
51,VA,23453,0,17030
51,VA,23454,0,29050
51,VA,23455,0,23950
51,VA,23456,0,25900
51,VA,23457,0,2220
51,VA,23462,0,31930
51,VA,23464,0,36180
51,VA,23487,0,2920
51,VA,23488,0,100
51,VA,23502,0,10160
51,VA,23503,0,14550
51,VA,23504,0,8940
51,VA,23505,0,12360
51,VA,23507,0,3100
51,VA,23508,0,6770
51,VA,23509,0,6260
51,VA,23510,0,3530
51,VA,23511,0,1460
51,VA,23513,0,14440
51,VA,23517,0,2730
51,VA,23518,0,14750
51,VA,23523,0,3260
51,VA,23601,0,12420
51,VA,23602,0,20640
51,VA,23603,0,1680
51,VA,23604,0,1580
51,VA,23605,0,6940
51,VA,23606,0,13500
51,VA,23607,0,9370
51,VA,23608,0,21250
51,VA,23651,0,270
51,VA,23661,0,6520
51,VA,23662,0,5880
51,VA,23663,0,6280
51,VA,23664,0,4930
51,VA,23665,0,2100
51,VA,23666,0,25820
51,VA,23669,0,18510
51,VA,23690,0,1500
51,VA,23691,0,140
51,VA,23692,0,9380
51,VA,23693,0,11040
51,VA,23696,0,1810
51,VA,23701,0,11670
51,VA,23702,0,5180
51,VA,23703,0,12840
51,VA,23704,0,8120
51,VA,23707,0,6660
51,VA,23801,0,2050
51,VA,23803,0,18110
51,VA,23805,0,9940
51,VA,23821,0,680
51,VA,23824,0,3040
51,VA,23827,0,580
51,VA,23828,0,190
51,VA,23829,0,570
51,VA,23830,0,770
51,VA,23831,0,17300
51,VA,23832,0,17360
51,VA,23833,0,970
51,VA,23834,0,12820
51,VA,23836,0,6320
51,VA,23837,0,1870
51,VA,23838,0,7730
51,VA,23839,0,420
51,VA,23840,0,840
51,VA,23841,0,1660
51,VA,23842,0,3210
51,VA,23843,0,260
51,VA,23844,0,260
51,VA,23845,0,210
51,VA,23846,0,390
51,VA,23847,0,5680
51,VA,23850,0,490
51,VA,23851,0,6100
51,VA,23856,0,500
51,VA,23857,0,320
51,VA,23860,0,12900
51,VA,23866,0,980
51,VA,23867,0,1030
51,VA,23868,0,2030
51,VA,23872,0,1050
51,VA,23874,0,460
51,VA,23875,0,5620
51,VA,23876,0,190
51,VA,23878,0,570
51,VA,23879,0,320
51,VA,23881,0,770
51,VA,23882,0,1070
51,VA,23883,0,1210
51,VA,23885,0,1330
51,VA,23887,0,210
51,VA,23888,0,1070
51,VA,23889,0,270
51,VA,23890,0,1800
51,VA,23893,0,190
51,VA,23894,0,300
51,VA,23897,0,250
51,VA,23898,0,1050
51,VA,23901,0,5750
51,VA,23915,0,340
51,VA,23917,0,1210
51,VA,23919,0,1050
51,VA,23920,0,1350
51,VA,23921,0,860
51,VA,23922,0,920
51,VA,23923,0,920
51,VA,23924,0,2390
51,VA,23927,0,1910
51,VA,23930,0,2390
51,VA,23934,0,240
51,VA,23936,0,2480
51,VA,23937,0,700
51,VA,23938,0,240
51,VA,23942,0,470
51,VA,23944,0,1720
51,VA,23947,0,1850
51,VA,23950,0,1510
51,VA,23952,0,100
51,VA,23954,0,860
51,VA,23958,0,1290
51,VA,23959,0,460
51,VA,23960,0,830
51,VA,23962,0,260
51,VA,23963,0,200
51,VA,23964,0,470
51,VA,23966,0,980
51,VA,23967,0,430
51,VA,23968,0,370
51,VA,23970,0,3670
51,VA,23974,0,1600
51,VA,23976,0,110
51,VA,24011,0,430
51,VA,24012,0,13650
51,VA,24013,0,3060
51,VA,24014,0,8040
51,VA,24015,0,7890
51,VA,24016,0,3970
51,VA,24017,0,10490
51,VA,24018,0,19040
51,VA,24019,0,13320
51,VA,24053,0,890
51,VA,24054,0,2640
51,VA,24055,0,4790
51,VA,24059,0,460
51,VA,24060,0,15300
51,VA,24064,0,2340
51,VA,24065,0,2810
51,VA,24066,0,2240
51,VA,24067,0,960
51,VA,24069,0,810
51,VA,24070,0,660
51,VA,24072,0,570
51,VA,24073,0,13860
51,VA,24076,0,380
51,VA,24077,0,540
51,VA,24078,0,3110
51,VA,24079,0,720
51,VA,24082,0,230
51,VA,24083,0,1810
51,VA,24084,0,4740
51,VA,24085,0,920
51,VA,24086,0,100
51,VA,24087,0,1580
51,VA,24088,0,1570
51,VA,24089,0,1140
51,VA,24090,0,2070
51,VA,24091,0,3310
51,VA,24092,0,1310
51,VA,24095,0,1980
51,VA,24101,0,2880
51,VA,24102,0,630
51,VA,24104,0,1570
51,VA,24105,0,190
51,VA,24112,0,12840
51,VA,24120,0,750
51,VA,24121,0,4890
51,VA,24122,0,790
51,VA,24124,0,1850
51,VA,24127,0,1780
51,VA,24128,0,830
51,VA,24133,0,1050
51,VA,24134,0,2460
51,VA,24136,0,1490
51,VA,24137,0,1060
51,VA,24138,0,680
51,VA,24139,0,260
51,VA,24141,0,7890
